filename,sentence,phonetic,flag
file2775,I_wasn't_there.,0BTQAI<c3>{H}WWAHZZ<c1>IXNNTT<a3>DHEHRX0E<c6>{HL-L%0},
file2777,Let_us_cross_over.,0BLLEHTT<c3>{H}AHSS<a4>HKRRAASS<c3>{H}TQOUVV<c1>{HL-}ER0E<a6>{L%0},
file2778,Beth_ran_to_the_window.,0BBBEHTH<c4>{H}RRAENN<c4>{H}HTUW<a2>DHAX<a2>WWIHNN<c1>{HL-}DDOU0E<a6>{L%0},
file2779,Did_anybody_get_eaten_up?,0BDDIHDD<a3>TQEHNN<c1>{H}II<a1>BBAHDX<b1>II<a4>GGEHTT<c4>{H}TQIITT<c1>{H}EN<a3>TQAHPP0E<c6>{LH-H%4},
file2781,Did_they_run?,0BDDIHDD<a3>DHEI<c3>{H}RRAHNN0E<c6>{LH-H%4},
file2782,He_gave_so_loud_and_terrible_a_roar.,0BHXII<c3>{H}GGEIVV<c4>{H}SSOU<c3>{H}LLAUDD<c3>{H}AENNDD<a3>HTEHRX<c1>IX<a1>BBEL<a3>AX<a2>RROR0E<c6>{HL-L%0},
file2783,I_wouldn't_be_surprised_to_see_it_wag_its_tail.,0BTQAI<c3>{H}WWUHDX<c1>ENTT<a3>BBII<a3>SSAX<a1>HPRRAIZZDD<c4>{H}HTUW<a2>SSII<c3>{H}IHTT<a4>WWAEGG<c4>{H}IHTTSS<a3>HTEILX0E<c6>{HL-L%0},
file2784,Don't_you_know_what_money_is?,0BDDOUNNTT<a3>JYUW<c3>{H}NNOU<c4>{H}WWAHTT<c3>MMAHNN<c1>{LH-}II<a4>IHZZ0E<a6>{H%4},
file2786,The_Lion_crossed_over_the_tree.,0BDHAX<a2>LLAI<c1>{H}EN<a4>HKRRAASSTT<c4>{H}TQOUVV<c1>ER<a3>DHAX<a2>HTRRII0E<c6>{HL-L%0},
file2787,Bill_waved_his_hand_at_it_threateningly.,0BBBIHLX<c4>{H}WWEIVVDD<c4>{H}HXIHZZ<a3>HXAENNDD<c4>{H}AETT<a2>IHTT<a3>THRREHTT<c1>{HL-}IXNN<a1>IXNX<a1>LLII0E<a6>{L%0},
file2788,He_always_had_money.,0BHXII<c3>{H}TQAOLX<c1>{H}WWEIZZ<b3>HXAEDD<c3>{H}MMAHNN<c1>{HL-}II0E<a6>{L%0},
file2789,The_fierce_beasts_began_to_cross_the_tree.,0BDHAX<a2>FFIHRXSS<c3>{H}BBIISSTTSS<c4>{H}BBIX<a1>GGAENN<c4>{H}HTUW<a2>HKRRAASS<c3>{H}DHAX<a2>HTRRII0E<c6>{HL-L%0},
file2791,The_animal_betrayed_no_fear.,0BDHII<a2>TQAENN<c1>{H}IX<a1>MMEL<a4>BBIX<a1>HTRREIDD<c4>{H}NNOU<c3>FFIHRX0E<c6>{HL-L%0},
file2792,We_are_lost.,0BWWII<c3>{H}AARX<a3>LLAASSTT0E<c6>{HL-L%0},
file2793,Who?,0BHXUW0E<c6>{HL-L%3},
file2794,He_was_a_soldier.,0BHXII<c3>{H}WWAHZZ<a3>AX<a2>SSOULX<c1>{HL-}JHER0E<a6>{L%0},
file2795,I_will_fight_them_as_long_as_I_am_alive.,0BTQAI<c3>{H}WWIHLX<a3>FFAITT<c3>{H}DHEHMM<a4>TQAEZZ<c3>{H}LLAANX<c4>{H}AEZZ<a3>TQAI<c3>AEMM<a3>AX<a1>LLAIVV0E<c6>{HL-L%0},
file2796,I'm_so_glad.,0BTQAIMM<c3>{H}SSOU<c3>{H}GGLLAEDD0E<c6>{HL-L%0},
file2798,I_got_to_go_to_the_snow.,0BTQAI<c3>{H}GGAATT<c4>{H}HTUW<a2>GGOU<c4>{H}HTUW<a2>DHAX<a2>SSNNOU0E<c6>{HL-L%0},
file2799,It_still_regarded_them_with_hunger.,0BTQIHTT<c3>{H}SSTTIHLX<c3>{H}RRIX<a1>GGAARX<c1>{H}DXIXDD<a3>DHEHMM<a4>WWIHTH<a2>HXAHNX<c1>{HL-}GGER0E<a6>{L%0},
file2800,Mine_is_the_handsomest_now.,0BMMAINN<c4>{H}IHZZ<a3>DHAX<a2>HXAENN<c1>SSAXMM<a1>IXSSTT<a3>NNAU0E<c6>{HL-L%0},
file2803,He_had_been_thinking_what_was_best_to_be_done.,0BHXII<c3>{H}HXAEDD<a3>BBIHNN<a3>THIHNX<c1>{H}KKIXNX<a4>WWAHTT<c3>WWAHZZ<a3>BBEHSS<c4>{H}HTUW<a2>BBII<a3>DDAHNN0E<c6>{HL-L%0},
file2804,Sometimes_they_put_charcoal_for_the_eyes.,0BSSAHMM<c1>{H}HTAIMMZZ<b3>DHEI<c3>HPUHTT<c4>{H}CHAARX<c1>{H}HKOULX<b4>FFOR<a2>DHII<a2>TQAIZZ0E<c6>{HL-L%0},
file2805,They_were_meat.,0BDHEI<c3>{H}WWER<a3>MMIITT0E<c6>{HL-L%0},
file2806,He_didn't_act_nice.,0BHXII<c3>{H}DDIHDX<c1>{H}IXNNTT<a3>TQAEKKTT<c3>{H}NNAISS0E<c6>{HL-L%0},
file2807,My_hands_get_so_stiff.,0BMMAI<a3>HXAENNDDZZ<c4>{H}GGEHTT<c4>{H}SSOU<c3>{H}SSTTIHFF0E<c6>{HL-L%0},
file2808,The_little_girl_gave_a_cry_of_amazement.,0BDHAX<a2>LLIHDX<c1>{H}EL<a3>GGERLX<c4>{H}GGEIVV<c3>{H}AX<a2>HKRRAI<c4>{H}AXVV<a2>AX<a1>MMEIZZ<c1>{HL-}MMIXNNTT0E<a6>{L%0},
file2809,Then_you_become_Real.,0BDHEHNN<a3>JYUW<c3>BBIX<a1>HKAHMM<c3>{H}RRIILX0E<c6>{HL-L%0},
file2810,It_was_hungry.,0BTQIHTT<c3>{H}WWAHZZ<a3>HXAHNX<c1>{HL-}GGRRII0E<a6>{L%0},
file2811,No_they're_called_something.,0BNNOU00<c6>{HL-H%2}DHEHRX<c3>{H}HKAOLXDD<c3>{H}SSAHMM<c1>{HL-}THIHNX0E<b6>{L%0},
file2814,It_would_like_to_go_in_and_eat_them_if_it_dared.,0BTQIHTT<c3>{H}WWUHDD<a3>LLAIKK<c4>{H}HTUW<a2>GGOU<c2>IHNN<c3>{H}AENNDD<a3>TQIITT<c3>{H}DHEHMM<a4>IHFF<a3>TQIHTT<c3>DDEHRXDD0E<c6>{HL-L%0},
file2815,The_squirrel_climbed_up_there_on_the_snowmen.,0BDHAX<a2>SSKKWWER<c1>{H}EL<a4>HKLLAIMMDD<c4>{H}TQAHPP<c3>{H}DHEHRX<c3>{H}AANN<a2>DHAX<a2>SSNNOU<c1>{HL-}MMEHNN0E<b6>{L%0},
file2816,He_knocked_the_eye_out.,0BHXII<c3>{H}NNAAKKTT<c3>{H}DHII<a2>TQAI<c4>{HL-}AUTT0E<a6>{L%0},
file2817,Those_creatures_frightened_me_so_badly.,0BDHOUZZ<c3>{H}HKRRII<c1>{H}CHERZZ<a4>FFRRAITT<c1>{H}IXNNDD<a3>MMII<a4>SSOU<c3>{H}BBAEDD<c1>{HL-}LLII0E<a6>{L%0},
file2818,I_wish_I_had_a_heart_to_beat.,0BTQAI<c3>{H}WWIHSH<c4>{H}TQAI<c3>HXAEDD<c3>{H}AX<a2>HXAARXTT<c4>{H}HTUW<a2>BBIITT0E<c6>{HL-L%0},
file2819,Thank_you_for_our_books.,0BTHAENXKK<c3>{H}JYUW<a4>FFOR<a2>AURX<a3>BBUHKKSS0E<c6>{HL-L%0},
file2820,We've_got_three_cartridges.,0BWWIIVV<c3>{H}GGAATT<c4>{H}THRRII<c3>HKAARX<c1>{HL-}TTRRIXJH<a1>IXZZ0E<a6>{L%0},
file2823,Once_that_happened_to_us.,0BWWAHNNSS<c3>{H}DHAETT<c3>{H}HXAEPP<c1>{HL-}IXNNDD<a4>HTUW<a2>AHSS0E<a6>{L%0},
file2826,Couldn't_miss_it.,0BHKUHDX<c1>ENTT<a3>MMIHSS<c3>{HL-}IHTT0E<a6>{L%0},
file2827,Did_you_see_all_of_them?,0BDDIHDD<a3>JYUW<c3>{H}SSII<c3>{H}TQAOLX<c3>{LH-}AXVV<a2>DHEHMM0E<a6>{H%4},
file2828,To_their_great_joy_the_trees_became_thinner.,0BHTUW<a2>DHEHRX<a3>GGRREITT<c3>JHOI<c4>{H}DHAX<a2>HTRRIIZZ<c4>{H}BBIX<a1>HKEIMM<c3>{H}THIHNN<c1>{HL-}ER0E<a6>{L%0},
file2830,They_all_cried_in_chorus.,0BDHEI<c3>{H}TQAOLX<c3>{H}HKRRAIDD<c4>{H}IHNN<a2>HKOR<c1>{HL-}IXSS0E<a6>{L%0},
file2831,They_could_see_the_road_of_yellow_brick.,0BDHEI<c3>{H}HKUHDD<a3>SSII<c3>{H}DHAX<a2>RROUDD<c4>{H}AXVV<a2>JYEHLX<c1>{H}OU<a3>BBRRIHKK0E<c6>{HL-L%0},
file2832,Why_didn't_you_catch_them?,0BWWAI<c3>{H}DDIHDX<c1>IXNNTT<a3>JYUW<c3>HKAECH<c3>{HL-}DHEHMM0E<a6>{L%3},
file2833,I'm_glad_you_began_at_once.,0BTQAIMM<c3>{H}GGLLAEDD<c3>JYUW<c3>BBIX<a1>GGAENN<c4>{H}AETT<a2>WWAHNNSS0E<c6>{HL-L%0},
file2834,They_run_too_fast.,0BDHEI<c3>{H}RRAHNN<c4>{H}HTUW<c3>{H}FFAESSTT0E<c6>{HL-L%0},
file2835,They_were_greatly_pleased_to_see_this.,0BDHEI<c3>{H}WWER<a3>GGRREITT<c1>{H}LLII<a3>HPLLIIZZDD<c4>{H}HTUW<a2>SSII<c3>{H}DHIHSS0E<c6>{HL-L%0},
file2836,We_ought_to_put_a_stop_to_it.,0BWWII<c3>{H}AOTT<a3>HTUW<c3>{H}HPUHTT<c3>{H}AX<a2>SSTTAAPP<c4>{HL-}HTUW<a2>IHTT0E<a6>{L%0},
file2838,Keep_them_in_the_bag.,0BHKIIPP<c3>{H}DHEHMM<a4>IHNN<a2>DHAX<a2>BBAEGG0E<c6>{HL-L%0},
file2839,What_do_you_say?,0BWWAHTT<c3>{H}DDUW<a3>JYUW<c3>SSEI0E<c6>{HL-L%3},
file2840,Henry_nodded_his_consent.,0BHXEHNN<c1>{H}RRII<a4>NNAADX<c1>{H}IXDD<a4>HXIHZZ<a3>HKIXNN<a1>SSEHNNTT0E<c6>{HL-L%0},
file2841,I_want_to_say_one_word_before_we_sit_down.,0BTQAI<c3>{H}WWAANNTT<c4>{H}HTUW<a2>SSEI<c4>{H}WWAHNN<c3>WWERDD<c4>{H}BBIX<a1>FFOR<c3>WWII<c3>SSIHTT<c3>{H}DDAUNN0E<c6>{HL-L%0},
file2842,That_is_easily_done_replied_the_Scarecrow.,0BDHAETT<c3>{H}IHZZ<a3>TQII<c1>{H}ZZEL<a1>II<a3>DDAHNN00<c6>{HL-H%2}RRIX<a1>HPLLAIDD<c4>{L}DHAX<a2>SSKKEHRX<c1>{LL-}KKRROU0E<a6>{H%6},
file2843,Then_it_could_jump_out.,0BDHEHNN<a3>TQIHTT<c3>HKUHDD<a3>JHAHMMPP<c3>{H}TQAUTT0E<c6>{HL-L%0},
file2844,Does_it_hurt?,0BDDAHZZ<a3>TQIHTT<c3>{H}HXERTT0E<c6>{LH-H%4},
file2845,I_can't_practice_well_at_all.,0BTQAI<c3>{H}HKAENNTT<a3>HPRRAEKK<c1>{H}TTIXSS<a3>WWEHLX<c3>{HL-}AETT<a2>TQAOLX0E<c6>{L%0},
file2846,On_every_side_was_the_silence.,0BAANN<a2>TQEHVV<c1>{H}RRII<a3>SSAIDD<c4>WWAHZZ<a3>DHAX<a2>SSAI<c1>{HL-}LLIXNNSS0E<a6>{L%0},
file2848,Well_don't_you_go_to_a_camp?,0BWWEHLX00<c6>{HL-H%2}DDOUNNTT<a3>JYUW<c3>{H}GGOU<c4>{H}HTUW<a2>AX<a2>HKAEMMPP0E<c6>{LH-H%4},
file2849,Bill_cautiously_slipped_the_gun_from_the_sled.,0BBBIHLX<c4>{H}HKAOSH<c1>{H}IXSS<a1>LLII<a3>SSLLIHPPTT<c3>{H}DHAX<a2>GGAHNN<c4>{H}FFRRAHMM<a3>DHAX<a2>SSLLEHDD0E<c6>{HL-L%0},
file2850,No_the_box_goes_like_this.,0BNNOU<c4>{H}DHAX<a2>BBAAKKSS<c4>{H}GGOUZZ<c4>{HL-}LLAIKK<a3>DHIHSS0E<c6>{L%0},
file2855,The_gun_was_on_the_way_to_his_shoulder.,0BDHAX<a2>GGAHNN<c4>{H}WWAHZZ<a3>TQAANN<c4>{H}DHAX<a2>WWEI<c4>{H}HTUW<a2>HXIHZZ<a3>SHOULX<c1>{HL-}DDER0E<a6>{L%0},
file2856,This_is_the_top_you_know.,0BDHIHSS<c3>{H}IHZZ<a3>DHAX<a2>HTAAPP<c4>{H}JYUW<c3>NNOU0E<c6>{HL-L%0},
file2857,It_never_got_there.,0BTQIHTT<c3>{H}NNEHVV<c1>{H}ER<a3>GGAATT<c3>{H}DHEHRX0E<c6>{HL-L%0},
file2858,She_made_a_hearty_meal_of_the_ripe_fruit.,0BSHII<c3>{H}MMEIDD<c4>{H}AX<a2>HXAARX<c1>DXII<a3>MMIILX<c4>{H}AXVV<a2>DHAX<a2>RRAIPP<c3>FFRRUWTT0E<c6>{HL-L%0},
file2859,Then_you_put_crunched_up_peanuts_in.,0BDHEHNN<a3>JYUW<c3>HPUHTT<c4>{H}HKRRAHNNCHTT<c3>{H}TQAHPP<c4>HPII<c1>{HL-}NNAHTTSS<b4>IHNN0E<a6>{L%0},
file2860,They_have_no_fire.,0BDHEI<c3>{H}HXAEVV<a3>NNOU<c3>FFAIRX0E<c6>{HL-L%0},
file2861,It_takes_time_to_make_a_raft.,0BTQIHTT<c3>{H}HTEIKKSS<c4>{H}HTAIMM<c4>{H}HTUW<a2>MMEIKK<c3>{H}AX<a2>RRAEFFTT0E<c6>{HL-L%0},
file2862,My_father_caught_a_bird_once.,0BMMAI<a3>FFAADH<c1>{H}ER<a4>HKAOTT<c3>{H}AX<a2>BBERDD<c4>{H}WWAHNNSS0E<c6>{HL-L%0},
file2864,There_is_nothing_to_eat_over_there.,0BDHEHRX<c3>{H}IHZZ<a3>NNAHTH<c1>{H}IXNX<a4>HTUW<a2>IITT<c4>{H}TQOUVV<c1>{H}ER<a3>DHEHRX0E<c6>{HL-L%0},
file2865,So_they_found_a_cozy_place_under_the_trees.,0BSSOU<a3>DHEI<c3>FFAUNNDD<c4>{H}AX<a2>HKOU<c1>ZZII<a3>HPLLEISS<c4>{H}TQAHNN<c1>DDER<a3>DHAX<a2>HTRRIIZZ0E<c6>{HL-L%0},
file2867,The_two_men_looked_at_each_other.,0BDHAX<a2>HTUW<c3>{H}MMEHNN<c4>{H}LLUHKKTT<c4>{HL-}AETT<a2>TQIICH<c3>TQAHDH<c1>ER0E<a6>{L%0},
file2868,We_couldn't_find_the_turtle.,0BWWII<c3>{H}HKUHDX<c1>ENTT<a3>FFAINNDD<c3>{H}DHAX<a2>HTER<c1>{HL-}DXEL0E<a6>{L%0},
file2869,Henry_whistled_long_and_comprehendingly.,0BHXEHNN<c1>{H}RRII<a4>WWIHSS<c1>{H}ELDD<a4>LLAANX<c3>{H}AENNDD<a3>HKAAMM<b1>PPRRIX<a1>HXEHNN<c1>{HL-}DDIXNX<a1>LLII0E<a6>{L%0},
file2870,I_had_a_cat.,0BTQAI<c3>{H}HXAEDD<c3>{H}AX<a2>HKAETT0E<c6>{HL-L%0},
file2872,I_might_have_known_it.,0BTQAI<c3>{H}MMAITT<a3>HXAEVV<a3>NNOUNN<c3>{HL-}IHTT0E<a6>{L%0},
file2873,Our_little_party_of_travelers_awakened.,0BAURX<a3>LLIHDX<c1>{H}EL<a3>HPAARX<c1>{H}DXII<a4>AXVV<a2>HTRRAEVV<c1>{H}EL<a1>ERZZ<a4>AX<a1>WWEIKK<c1>{HL-}IXNNDD0E<a6>{L%0},
file2874,She_ran_away.,0BSHII<c3>{H}RRAENN<c3>{H}AX<a1>WWEI0E<c6>{HL-L%0},
file2875,They_were_all_unusually_hungry.,0BDHEI<c3>{H}WWER<a3>TQAOLX<c3>{H}TQAHNN<b1>JYUW<c1>{H}ZHUW<a1>EL<a1>II<a3>HXAHNX<c1>{HL-}GGRRII0E<a6>{L%0},
file2876,Behind_them_was_the_dark_forest.,0BBBIX<a1>HXAINNDD<c3>DHEHMM<a3>WWAHZZ<a3>DHAX<a2>DDAARXKK<c3>FFOR<c1>{HL-}IXSSTT0E<a6>{L%0},
file2878,You_never_had_a_cat.,0BJYUW<c3>{H}NNEHVV<c1>{H}ER<a3>HXAEDD<c3>{H}AX<a2>HKAETT0E<c6>{HL-L%0},
file2880,She_never_had_a_cat.,0BSHII<c3>{H}NNEHVV<c1>{H}ER<a3>HXAEDD<c3>{H}AX<a2>HKAETT0E<c6>{HL-L%0},
file2881,To_be_sure_the_broad_river_now_cut_them_off.,0BHTUW<c3>{H}BBII<a3>SHUHRX00<c6>{HL-H%2}DHAX<a2>BBRRAODD<c3>{H}RRIHVV<c1>{H}ER<a4>NNAU<c3>{H}HKAHTT<c3>{H}DHEHMM<a4>TQAAFF0E<c6>{HL-L%0},
file2882,She_didn't_have_any_cat_then.,0BSHII<c3>{H}DDIHDX<c1>{H}IXNNTT<a3>HXAEVV<c4>{H}TQEHNN<c1>II<a3>HKAETT<c4>{H}DHEHNN0E<c6>{HL-L%0},
file2883,They_were_ready_to_start.,0BDHEI<c3>{H}WWER<a3>RREHDX<c1>{H}II<a4>HTUW<a2>SSTTAARXTT0E<c6>{HL-L%0},
file2885,What's_that?,0BWWAHTTSS<c3>DHAETT0E<c6>{HL-L%3},
file2887,I_tell_you_right_now.,0BTQAI<c3>{H}HTEHLX<c3>{H}JYUW<a4>RRAITT<c3>{H}NNAU0E<c6>{HL-L%0},
file2888,She_ran_away_before_that.,0BSHII<c3>{H}RRAENN<c3>{H}AX<a1>WWEI<c3>{HL-}BBIX<a1>FFOR<c3>DHAETT0E<c6>{L%0},
file2889,I'm_so_glad_you_came_before_we_began.,0BTQAIMM<c3>{H}SSOU<c3>{H}GGLLAEDD<c3>JYUW<c3>HKEIMM<c4>{H}BBIX<a1>FFOR<c3>WWII<c3>BBIX<a1>GGAENN0E<c6>{HL-L%0},
file2890,That_critter's_the_cause_of_all_our_trouble.,0BDHAETT<a3>HKRRIHDX<c1>{H}ERZZ<a4>DHAX<a2>HKAOZZ<c4>{H}AXVV<a2>TQAOLX<c3>AURX<a3>HTRRAHBB<c1>{HL-}EL0E<a6>{L%0},
file2891,They_had_long_poles_in_their_hands.,0BDHEI<c3>{H}HXAEDD<a3>LLAANX<c3>HPOULXZZ<c4>{H}IHNN<a2>DHEHRX<a3>HXAENNDDZZ0E<c6>{HL-L%0},
file2892,What_was_it?,0BWWAHTT<c3>{HL-}WWAHZZ<a3>TQIHTT0E<c6>{L%3},
file2894,They_got_along_quite_well_at_first.,0BDHEI<c3>{H}GGAATT<c4>{H}AX<a1>LLAANX<c3>{H}HKWWAITT<c3>{H}WWEHLX<c3>{H}AETT<a2>FFERSSTT0E<c6>{HL-L%0},
file2896,What_color_was_it?,0BWWAHTT<c3>{H}HKAHLX<c1>{HL-}ER<a4>WWAHZZ<a3>TQIHTT0E<c6>{L%3},
file2897,What_was_its_name?,0BWWAHTT<c3>{H}WWAHZZ<a3>IHTTSS<a3>NNEIMM0E<c6>{HL-L%3},
file2898,the_long_poles_would_not_touch_the_bottom.,0BDHAX<a2>LLAANX<c3>{H}HPOULXZZ<c4>{H}WWUHDD<a3>NNAATT<c3>{H}HTAHCH<c3>{H}DHAX<a2>BBAADX<c1>{HL-}AXMM0E<a6>{L%0},
file2899,I_can't_tell_you_it's_too_silly.,0BTQAI<c3>{H}HKAENNTT<a3>HTEHLX<c3>{HL-}JYUW00<a6>{H%2}TQIHTTSS<c3>{H}HTUW<c3>{H}SSIHLX<c1>{HL-}II0E<a6>{L%0},
file2902,I_should_get_no_brains_said_the_Scarecrow.,0BTQAI<c3>{H}SHUHDD<a3>GGEHTT<c4>{H}NNOU<c3>BBRREINNZZ00<c6>{HL-L%0}SSEHDD<c4>{L}DHAX<a2>SSKKEHRX<c1>{LL-}KKRROU0E<a6>{H%6},
file2903,I_tell_you_right_now.,0BTQAI<c3>{H}HTEHLX<c3>{H}JYUW<a4>RRAITT<c3>{H}NNAU0E<c6>{HL-L%0},
file2904,Oh_we_won't_laugh.,0BTQOU00<c6>{HL-H%2}WWII<c3>{H}WWOUNNTT<a3>LLAEFF0E<c6>{HL-L%0},
file2905,I_couldn't_go_to_sleep.,0BTQAI<c3>{H}HKUHDX<c1>ENTT<a3>GGOU<c4>{H}HTUW<a2>SSLLIIPP0E<c6>{HL-L%0},
file2906,I_should_get_no_courage_said_the_Lion.,0BTQAI<c3>{H}SHUHDD<a3>GGEHTT<c4>{H}NNOU<c3>HKER<c1>{HL-}IXJH00<a6>{L%0}SSEHDD<c3>{L}DHAX<a2>LLAI<c1>{LL-}EN0E<a6>{H%6},
file2907,I'm_going_to_get_her.,0BTQAIMM<c3>{H}GGOU<c1>{H}IXNX<a4>HTUW<a2>GGEHTT<c3>{HL-}HXER0E<a6>{L%0},
file2908,Meg_was_already_covering_the_buckwheats.,0BMMEHGG<c3>{H}WWAHZZ<a3>AOLX<a1>RREHDX<c1>{H}II<a3>HKAHVV<c1>{H}ER<a1>IXNX<a3>DHAX<a2>BBAHKK<c1>{HL-}WWIITTSS0E<b6>{L%0},
file2909,I_have_to_sleep_in_there.,0BTQAI<c3>{H}HXAEVV<c4>{H}HTUW<a2>SSLLIIPP<c4>{H}IHNN<a2>DHEHRX0E<c6>{HL-L%0},
file2911,She's_too_smart_to_be_shot_in_the_open.,0BSHIIZZ<c3>{H}HTUW<c3>{H}SSMMAARXTT<c4>{H}HTUW<a2>BBII<a3>SHAATT<c4>{H}IHNN<a2>DHII<a2>TQOU<c1>{HL-}PPEN0E<a6>{L%0},
file2912,I_saw_your_sister.,0BTQAI<c3>{H}SSAO<c4>{H}JYOR<a3>SSIHSS<c1>{HL-}TTER0E<a6>{L%0},
file2914,I_thought_you'd_do_it.,0BTQAI<c3>{H}THAOTT<c4>{H}JYUWDD<c3>DDUW<c3>{HL-}IHTT0E<a6>{L%0},
file2916,I_don't_have_any_sisters.,0BTQAI<c3>{H}DDOUNNTT<a3>HXAEVV<c4>{H}TQEHNN<c1>II<a3>SSIHSS<c1>{HL-}TTERZZ0E<a6>{L%0},
file2920,I_don't_believe_any_of_you_suffer_as_I_do.,0BTQAI<c3>{H}DDOUNNTT<a3>BBIX<a1>LLIIVV<c3>{H}TQEHNN<c1>{H}II<a3>AXVV<a2>JYUW<a3>SSAHFF<c1>{H}ER<a4>AEZZ<a3>TQAI<c3>{HL-}DDUW0E<a6>{L%0},
file2921,It_affected_their_minds.,0BTQIHTT<c3>{H}AX<a1>FFEHKK<c1>{H}TTIXDD<a4>DHEHRX<a3>MMAINNDDZZ0E<c6>{HL-L%0},
file2922,That's_a_club.,0BDHAETTSS<c3>{H}AX<a2>HKLLAHBB0E<c6>{HL-L%0},
file2923,I_saw_your_mother.,0BTQAI<c3>{H}SSAO<c4>{H}JYOR<a3>MMAHDH<c1>{HL-}ER0E<a6>{L%0},
file2924,The_raft_was_swept_away.,0BDHAX<a2>RRAEFFTT<c4>{H}WWAHZZ<a3>SSWWEHPPTT<c3>{H}AX<a1>WWEI0E<c6>{HL-L%0},
file2926,Good-bye!_he_called_after_them.,0BGGUHDD<c1>BBAI00<c6>{HL-L%1}HXII<c3>{H}HKAOLXDD<c4>{HL-}TQAEFF<c1>TTER<a3>DHEHMM0E<a6>{L%0},
file2927,I_saw_her_mother.,0BTQAI<c3>{H}SSAO<c4>{H}HXER<a3>MMAHDH<c1>{HL-}ER0E<a6>{L%0},
file2928,You_shall_all_go_and_help_me.,0BJYUW<c3>{H}SHAELX<a3>TQAOLX<c3>{H}GGOU<c3>{H}AENNDD<a3>HXEHLXPP<c3>{HL-}MMII0E<a6>{L%0},
file2931,You_did_not.,0BJYUW<c3>{H}DDIHDD<c3>{H}NNAATT0E<c6>{HL-L%0},
file2932,I_saw_her_mother.,0BTQAI<c3>{H}SSAO<c4>{H}HXER<a3>MMAHDH<c1>{HL-}ER0E<a6>{L%0},
file2933,This_was_a_bad_thing_for_the_Scarecrow.,0BDHIHSS<c3>{H}WWAHZZ<a3>AX<a2>BBAEDD<c3>THIHNX<c4>{H}FFOR<a2>DHAX<a2>SSKKEHRX<c1>{HL-}KKRROU0E<a6>{L%0},
file2934,I_am_now_worse_off.,0BTQAI<c3>{H}AEMM<a3>NNAU<c3>{H}WWERSS<c3>TQAAFF0E<c6>{HL-L%0},
file2936,They_were_soon_ready.,0BDHEI<c3>{H}WWER<a3>SSUWNN<c3>{H}RREHDX<c1>{HL-}II0E<a6>{L%0},
file2937,What_color_hair?,0BWWAHTT<c3>{H}HKAHLX<c1>{HL-}ER<a3>HXEHRX0E<c6>{L%3},
file2939,The_procession_set_out.,0BDHAX<a2>HPRRAX<a1>SSEHSH<c1>{H}EN<a4>SSEHTT<c3>{H}TQAUTT0E<c6>{HL-L%0},
file2940,Then_I_was_stuck_on_a_pole_in_a_cornfield.,0BDHEHNN00<a6>{HL-H%2}TQAI<c3>{H}WWAHZZ<a3>SSTTAHKK<c4>{H}AANN<a2>AX<a2>HPOULX<c4>{H}IHNN<a2>AX<a2>HKORNN<c1>{HL-}FFIILXDD0E<b6>{L%0},
file2941,Fortunately_it_was_early.,0BFFOR<c1>{H}CHAX<a1>NNIXTT<a1>LLII<a3>TQIHTT<c3>WWAHZZ<a3>TQER<c1>{HL-}LLII0E<a6>{L%0},
file2942,I_saw_your_friend's_mother.,0BTQAI<c3>{H}SSAO<c4>{H}JYOR<a3>FFRREHNNDDZZ<c3>{HL-}MMAHDH<c1>ER0E<a6>{L%0},
file2944,They'll_sure_get_you.,0BDHEILX<c3>{H}SHUHRX<c4>{H}GGEHTT<c3>{HL-}JYUW0E<a6>{L%0},
file2945,I_am_afraid_I_shall_never_have_any_brains.,0BTQAI<c3>{H}AEMM<a3>AX<a1>FFRREIDD<c3>TQAI<c3>SHAELX<a3>NNEHVV<c1>{H}ER<a3>HXAEVV<c4>{H}TQEHNN<c1>II<a3>BBRREINNZZ0E<c6>{HL-L%0},
file2946,They_camped_early_that_night.,0BDHEI<c3>{H}HKAEMMPPTT<c3>{H}TQER<c1>{H}LLII<a4>DHAETT<a3>NNAITT0E<c6>{HL-L%0},
file2947,They_went_through_back_streets.,0BDHEI<c3>{H}WWEHNNTT<c4>{H}THRRUW<a3>BBAEKK<c3>{H}SSTTRRIITTSS0E<c6>{HL-L%0},
file2948,You_did_not.,0BJYUW<c3>{H}DDIHDD<c3>{H}NNAATT0E<c6>{HL-L%0},
file2949,Down_the_stream_the_raft_floated.,0BDDAUNN<c4>{H}DHAX<a2>SSTTRRIIMM<c4>{H}DHAX<a2>RRAEFFTT<c4>{H}FFLLOUDX<c1>{HL-}IXDD0E<a6>{L%0},
file2950,So_few_people_saw_them.,0BSSOU<c4>{H}FFJYUW<c3>{H}HPII<c1>PPEL<a4>SSAO<c3>{HL-}DHEHMM0E<a6>{L%0},
file2951,Three_dogs_could_not_drag_the_sled_so_fast.,0BTHRRII<c3>{H}DDAAGGZZ<c4>{H}HKUHDD<a3>NNAATT<c3>{H}DDRRAEGG<c3>{H}DHAX<a2>SSLLEHDD<c4>{H}SSOU<c3>{H}FFAESSTT0E<c6>{HL-L%0},
file2952,We_were_looking_at_the_fish.,0BWWII<c3>{H}WWER<a3>LLUHKK<c1>{H}IXNX<a4>AETT<a2>DHAX<a2>FFIHSH0E<c6>{HL-L%0},
